Date,Open,High,Low,Close,Adj Close,Volume
2016-09-20,750.000000,760.000000,740.000000,745.000000,706.830627,4215900
2016-09-21,750.000000,800.000000,750.000000,790.000000,749.525146,16453600
2016-09-22,790.000000,820.000000,780.000000,790.000000,749.525146,17446500
2016-09-23,795.000000,795.000000,780.000000,795.000000,754.268982,4936500
2016-09-26,795.000000,805.000000,775.000000,790.000000,749.525146,6307800
2016-09-27,790.000000,850.000000,780.000000,835.000000,792.219604,27448600
2016-09-28,840.000000,855.000000,825.000000,830.000000,787.475769,22007900
2016-09-29,840.000000,865.000000,840.000000,840.000000,796.963379,16711800
2016-09-30,840.000000,855.000000,815.000000,815.000000,773.244263,10073900
2016-10-03,840.000000,890.000000,830.000000,835.000000,792.219604,63259900
2016-10-04,835.000000,850.000000,820.000000,825.000000,782.731934,39540300
2016-10-05,825.000000,830.000000,795.000000,795.000000,754.268982,20813800
2016-10-06,800.000000,815.000000,785.000000,795.000000,754.268982,12207100
2016-10-07,805.000000,815.000000,795.000000,795.000000,754.268982,7373200
2016-10-10,795.000000,810.000000,795.000000,795.000000,754.268982,7619500
2016-10-11,795.000000,820.000000,795.000000,805.000000,763.756592,26122300
2016-10-12,805.000000,830.000000,800.000000,805.000000,763.756592,19663700
2016-10-13,810.000000,815.000000,800.000000,800.000000,759.012756,11367500
2016-10-14,800.000000,805.000000,795.000000,795.000000,754.268982,5507000
2016-10-17,785.000000,810.000000,780.000000,800.000000,759.012756,24818500
2016-10-18,800.000000,805.000000,790.000000,795.000000,754.268982,10770400
2016-10-19,800.000000,800.000000,790.000000,795.000000,754.268982,10947400
2016-10-20,800.000000,815.000000,795.000000,800.000000,759.012756,33833500
2016-10-21,800.000000,810.000000,765.000000,765.000000,725.805969,33707600
2016-10-24,765.000000,800.000000,765.000000,790.000000,749.525146,10765100
2016-10-25,795.000000,800.000000,775.000000,780.000000,740.037476,16822600
2016-10-26,800.000000,810.000000,780.000000,805.000000,763.756592,32591100
2016-10-27,810.000000,870.000000,810.000000,860.000000,815.938782,74562400
2016-10-28,865.000000,885.000000,845.000000,885.000000,839.657898,52283100
2016-10-31,885.000000,940.000000,870.000000,930.000000,882.352356,68765700
2016-11-01,930.000000,940.000000,900.000000,900.000000,853.889404,27131400
2016-11-02,900.000000,965.000000,900.000000,955.000000,906.071472,121844700
2016-11-03,950.000000,995.000000,945.000000,950.000000,901.327698,75951800
2016-11-04,950.000000,1060.000000,950.000000,1060.000000,1005.692017,100813200
2016-11-07,1060.000000,1170.000000,1060.000000,1170.000000,1110.056152,86809300
2016-11-08,1180.000000,1250.000000,1180.000000,1210.000000,1148.006836,61426600
2016-11-09,1205.000000,1230.000000,1110.000000,1200.000000,1138.519165,89196100
2016-11-10,1230.000000,1285.000000,1220.000000,1250.000000,1185.957520,56053800
2016-11-11,1250.000000,1255.000000,1175.000000,1230.000000,1166.982056,52821200
2016-11-14,1210.000000,1210.000000,1150.000000,1155.000000,1095.824707,26633200
2016-11-15,1155.000000,1180.000000,1040.000000,1040.000000,986.716614,56262400
2016-11-16,1040.000000,1080.000000,985.000000,1050.000000,996.204285,81265800
2016-11-17,1060.000000,1090.000000,1000.000000,1075.000000,1019.923401,61764100
2016-11-18,1085.000000,1095.000000,1050.000000,1050.000000,996.204285,25375300
2016-11-21,1060.000000,1120.000000,1055.000000,1110.000000,1053.130371,50077100
2016-11-22,1160.000000,1220.000000,1135.000000,1215.000000,1152.750732,71443200
2016-11-23,1230.000000,1265.000000,1215.000000,1250.000000,1185.957520,69339200
2016-11-24,1270.000000,1280.000000,1190.000000,1205.000000,1143.262939,37407900
2016-11-25,1240.000000,1240.000000,1190.000000,1235.000000,1171.725952,19796600
2016-11-28,1235.000000,1270.000000,1200.000000,1245.000000,1181.213623,31969100
2016-11-29,1250.000000,1265.000000,1230.000000,1250.000000,1185.957520,12709000
2016-11-30,1250.000000,1270.000000,1205.000000,1205.000000,1143.262939,25040800
2016-12-01,1205.000000,1305.000000,1205.000000,1305.000000,1238.139526,60151400
2016-12-02,1310.000000,1360.000000,1305.000000,1315.000000,1247.627197,47340800
2016-12-05,1340.000000,1340.000000,1295.000000,1300.000000,1233.395752,18787600
2016-12-06,1310.000000,1320.000000,1275.000000,1280.000000,1214.420410,16464900
2016-12-07,1280.000000,1325.000000,1255.000000,1300.000000,1233.395752,32454000
2016-12-08,1300.000000,1305.000000,1230.000000,1245.000000,1181.213623,17103800
2016-12-09,1245.000000,1255.000000,1215.000000,1240.000000,1176.469727,18352600
2016-12-13,1240.000000,1260.000000,1220.000000,1240.000000,1176.469727,13369900
2016-12-14,1240.000000,1255.000000,1175.000000,1175.000000,1114.799927,18678800
2016-12-15,1160.000000,1200.000000,1135.000000,1140.000000,1081.593262,26291900
2016-12-16,1140.000000,1180.000000,1140.000000,1180.000000,1119.543823,15022000
2016-12-19,1180.000000,1250.000000,1150.000000,1155.000000,1095.824707,51052500
2016-12-20,1155.000000,1190.000000,1150.000000,1150.000000,1091.080811,18653100
2016-12-21,1150.000000,1170.000000,1120.000000,1130.000000,1072.105591,13217200
2016-12-22,1130.000000,1140.000000,1065.000000,1095.000000,1038.898682,15938100
2016-12-23,1100.000000,1145.000000,1085.000000,1090.000000,1034.154907,8771000
2016-12-27,1100.000000,1115.000000,1080.000000,1085.000000,1029.411133,6666800
2016-12-28,1095.000000,1170.000000,1095.000000,1150.000000,1091.080811,17289600
2016-12-29,1160.000000,1170.000000,1130.000000,1140.000000,1081.593262,13324500
2016-12-30,1140.000000,1160.000000,1065.000000,1075.000000,1019.923401,24761800
2017-01-02,1075.000000,1075.000000,1075.000000,1075.000000,1019.923401,0
2017-01-03,1075.000000,1110.000000,1075.000000,1105.000000,1048.386353,12897700
2017-01-04,1105.000000,1115.000000,1060.000000,1065.000000,1010.435852,25074900
2017-01-05,1070.000000,1105.000000,1070.000000,1075.000000,1019.923401,15841500
2017-01-06,1070.000000,1115.000000,1070.000000,1105.000000,1048.386353,17903100
2017-01-09,1105.000000,1125.000000,1090.000000,1095.000000,1038.898682,9592300
2017-01-10,1095.000000,1115.000000,1080.000000,1110.000000,1053.130371,9862000
2017-01-11,1110.000000,1185.000000,1110.000000,1165.000000,1105.312378,56002000
2017-01-12,1165.000000,1175.000000,1150.000000,1170.000000,1110.056152,13087100
2017-01-13,1175.000000,1175.000000,1125.000000,1135.000000,1076.849365,17030600
2017-01-16,1135.000000,1150.000000,1135.000000,1135.000000,1076.849365,8605100
2017-01-17,1135.000000,1145.000000,1090.000000,1100.000000,1043.642456,15167900
2017-01-18,1100.000000,1135.000000,1090.000000,1130.000000,1072.105591,8247500
2017-01-19,1140.000000,1140.000000,1095.000000,1100.000000,1043.642456,6993100
2017-01-20,1090.000000,1100.000000,1055.000000,1060.000000,1005.692017,16759200
2017-01-23,1060.000000,1070.000000,1020.000000,1025.000000,972.485168,14086600
2017-01-24,1040.000000,1040.000000,975.000000,975.000000,925.046814,28287400
2017-01-25,1010.000000,1010.000000,975.000000,980.000000,929.790649,21426200
2017-01-26,980.000000,1020.000000,980.000000,995.000000,944.022156,29913700
2017-01-27,995.000000,1010.000000,980.000000,985.000000,934.534485,14500800
2017-01-30,985.000000,1000.000000,970.000000,980.000000,929.790649,9786700
2017-01-31,970.000000,995.000000,970.000000,970.000000,920.302979,12797200
2017-02-01,970.000000,1020.000000,970.000000,1015.000000,962.997437,34742700
2017-02-02,1020.000000,1120.000000,1020.000000,1120.000000,1062.617920,61886300
2017-02-03,1120.000000,1145.000000,1080.000000,1100.000000,1043.642456,22265500
2017-02-06,1100.000000,1105.000000,1075.000000,1090.000000,1034.154907,9350700
2017-02-07,1080.000000,1115.000000,1065.000000,1075.000000,1019.923401,13691200
2017-02-08,1075.000000,1080.000000,1035.000000,1065.000000,1010.435852,9803300
2017-02-09,1065.000000,1070.000000,1020.000000,1025.000000,972.485168,11538100
2017-02-10,1025.000000,1080.000000,1025.000000,1065.000000,1010.435852,19856500
2017-02-13,1065.000000,1100.000000,1060.000000,1070.000000,1015.179565,21112000
2017-02-14,1070.000000,1095.000000,1060.000000,1060.000000,1005.692017,14559300
2017-02-15,1060.000000,1060.000000,1060.000000,1060.000000,1005.692017,0
2017-02-16,1060.000000,1085.000000,1040.000000,1065.000000,1010.435852,19785500
2017-02-17,1065.000000,1065.000000,1040.000000,1045.000000,991.460510,7001700
2017-02-20,1045.000000,1055.000000,1040.000000,1045.000000,991.460510,4028400
2017-02-21,1045.000000,1065.000000,1035.000000,1040.000000,986.716614,8258600
2017-02-22,1035.000000,1055.000000,1015.000000,1030.000000,977.229004,7858000
2017-02-23,1020.000000,1025.000000,985.000000,990.000000,939.278381,21989400
2017-02-24,995.000000,995.000000,940.000000,950.000000,901.327698,20239900
2017-02-27,970.000000,970.000000,950.000000,960.000000,910.815369,20077900
2017-02-28,960.000000,995.000000,950.000000,990.000000,939.278381,25550100
2017-03-01,1030.000000,1045.000000,995.000000,1000.000000,948.765991,49913700
2017-03-02,1010.000000,1040.000000,1005.000000,1010.000000,958.253601,24435100
2017-03-03,1000.000000,1010.000000,980.000000,985.000000,934.534485,14091300
2017-03-06,985.000000,1020.000000,985.000000,1005.000000,953.509827,17727000
2017-03-07,1005.000000,1020.000000,1000.000000,1010.000000,958.253601,12708600
2017-03-08,1010.000000,1015.000000,1000.000000,1005.000000,953.509827,13482200
2017-03-09,980.000000,1005.000000,970.000000,980.000000,929.790649,15656500
2017-03-10,980.000000,985.000000,970.000000,975.000000,925.046814,8308300
2017-03-13,975.000000,980.000000,965.000000,970.000000,920.302979,6494900
2017-03-14,970.000000,980.000000,945.000000,955.000000,906.071472,17678800
2017-03-15,970.000000,975.000000,940.000000,940.000000,891.840027,19775800
2017-03-16,955.000000,965.000000,940.000000,950.000000,901.327698,15619600
2017-03-17,950.000000,985.000000,950.000000,955.000000,906.071472,26330500
2017-03-20,955.000000,980.000000,950.000000,955.000000,906.071472,20252100
2017-03-21,965.000000,970.000000,945.000000,950.000000,901.327698,18317400
2017-03-22,950.000000,965.000000,940.000000,950.000000,901.327698,17902200
2017-03-23,955.000000,960.000000,940.000000,940.000000,891.840027,17274500
2017-03-24,935.000000,950.000000,935.000000,945.000000,896.583801,11237800
2017-03-27,930.000000,950.000000,915.000000,930.000000,882.352356,17809900
2017-03-29,935.000000,960.000000,935.000000,945.000000,896.583801,14234500
2017-03-30,975.000000,985.000000,940.000000,975.000000,925.046814,31974000
2017-03-31,985.000000,1015.000000,980.000000,995.000000,944.022156,51462500
2017-04-03,995.000000,1010.000000,960.000000,965.000000,915.559204,21349100
2017-04-04,965.000000,975.000000,950.000000,950.000000,901.327698,18508900
2017-04-05,950.000000,950.000000,950.000000,950.000000,901.327698,0
2017-04-06,960.000000,980.000000,945.000000,960.000000,910.815369,16800300
2017-04-07,960.000000,975.000000,955.000000,960.000000,910.815369,13810900
2017-04-10,960.000000,985.000000,945.000000,985.000000,934.534485,21604500
2017-04-11,985.000000,985.000000,960.000000,960.000000,910.815369,15496900
2017-04-12,965.000000,975.000000,955.000000,965.000000,915.559204,7258400
2017-04-13,965.000000,990.000000,955.000000,980.000000,929.790649,16840400
2017-04-17,980.000000,985.000000,950.000000,950.000000,901.327698,11610400
2017-04-18,960.000000,965.000000,950.000000,955.000000,906.071472,5668600
2017-04-19,955.000000,955.000000,955.000000,955.000000,906.071472,0
2017-04-20,955.000000,975.000000,950.000000,960.000000,910.815369,6806500
2017-04-21,960.000000,965.000000,945.000000,945.000000,896.583801,4514900
2017-04-25,945.000000,955.000000,935.000000,940.000000,891.840027,5007300
2017-04-26,940.000000,950.000000,940.000000,940.000000,891.840027,7526900
2017-04-27,950.000000,965.000000,935.000000,945.000000,896.583801,11757000
2017-04-28,945.000000,950.000000,935.000000,945.000000,896.583801,7619400
2017-05-02,950.000000,960.000000,925.000000,925.000000,877.608582,11013200
2017-05-03,930.000000,940.000000,890.000000,900.000000,853.889404,14918200
2017-05-04,900.000000,910.000000,885.000000,910.000000,863.377014,10566100
2017-05-05,905.000000,920.000000,885.000000,910.000000,863.377014,15767200
2017-05-08,915.000000,925.000000,905.000000,905.000000,858.633179,11375300
2017-05-09,905.000000,905.000000,895.000000,900.000000,863.568909,6221300
2017-05-10,905.000000,910.000000,860.000000,860.000000,825.188110,8680500
2017-05-12,860.000000,875.000000,850.000000,850.000000,815.592896,5015000
2017-05-15,850.000000,860.000000,820.000000,835.000000,801.200012,5700300
2017-05-16,835.000000,885.000000,820.000000,875.000000,839.580872,15823600
2017-05-17,875.000000,880.000000,855.000000,860.000000,825.188110,7507300
2017-05-18,860.000000,875.000000,850.000000,860.000000,825.188110,8319000
2017-05-19,860.000000,875.000000,855.000000,865.000000,829.985657,9355000
2017-05-22,870.000000,910.000000,865.000000,910.000000,873.164124,19008000
2017-05-23,910.000000,925.000000,880.000000,880.000000,844.378540,13787400
2017-05-24,880.000000,885.000000,845.000000,860.000000,825.188110,15205500
2017-05-26,860.000000,865.000000,850.000000,855.000000,820.390503,5811400
2017-05-29,855.000000,880.000000,850.000000,875.000000,839.580872,9589400
2017-05-30,875.000000,885.000000,865.000000,865.000000,829.985657,5497000
2017-05-31,865.000000,915.000000,855.000000,900.000000,863.568909,40261800
2017-06-01,900.000000,900.000000,900.000000,900.000000,863.568909,0
2017-06-02,900.000000,910.000000,885.000000,890.000000,853.973755,8288400
2017-06-05,890.000000,900.000000,865.000000,865.000000,829.985657,11880800
2017-06-06,870.000000,870.000000,815.000000,820.000000,786.807251,29193800
2017-06-07,825.000000,835.000000,820.000000,820.000000,786.807251,9207600
2017-06-08,825.000000,825.000000,795.000000,800.000000,767.616821,24355800
2017-06-09,800.000000,805.000000,770.000000,770.000000,738.831238,19034100
2017-06-12,770.000000,780.000000,770.000000,775.000000,743.628845,6281000
2017-06-13,780.000000,795.000000,760.000000,785.000000,753.223999,27236200
2017-06-14,790.000000,810.000000,785.000000,795.000000,762.819214,18894300
2017-06-15,795.000000,805.000000,785.000000,785.000000,753.223999,6858100
2017-06-16,795.000000,800.000000,780.000000,780.000000,748.426392,4638000
2017-06-19,790.000000,790.000000,770.000000,770.000000,738.831238,7158500
2017-06-20,770.000000,785.000000,770.000000,770.000000,738.831238,5932700
2017-06-21,775.000000,775.000000,750.000000,755.000000,724.438354,11678900
2017-06-22,770.000000,770.000000,725.000000,730.000000,700.450317,30775100
2017-06-23,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-06-26,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-06-27,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-06-28,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-06-29,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-06-30,730.000000,730.000000,730.000000,730.000000,700.450317,0
2017-07-03,745.000000,755.000000,730.000000,735.000000,705.247986,23150500
2017-07-04,740.000000,750.000000,725.000000,740.000000,710.045593,20650200
2017-07-05,740.000000,745.000000,725.000000,735.000000,705.247986,12853400
2017-07-06,735.000000,740.000000,725.000000,730.000000,700.450317,8837000
2017-07-07,735.000000,735.000000,710.000000,715.000000,686.057556,11193600
2017-07-10,715.000000,715.000000,715.000000,715.000000,686.057556,0
2017-07-11,705.000000,725.000000,700.000000,705.000000,676.462341,13523800
2017-07-12,735.000000,735.000000,705.000000,715.000000,686.057556,9879800
