Date,Open,High,Low,Close,Adj Close,Volume
2018-01-08,660.000000,660.000000,640.000000,650.000000,635.129944,31920500
2018-01-09,655.000000,680.000000,650.000000,655.000000,640.015503,51688900
2018-01-10,655.000000,665.000000,645.000000,650.000000,635.129944,20774300
2018-01-11,655.000000,660.000000,645.000000,650.000000,635.129944,14235700
2018-01-12,650.000000,670.000000,645.000000,665.000000,649.786743,66859000
2018-01-15,670.000000,680.000000,660.000000,660.000000,644.901123,52828200
2018-01-16,665.000000,720.000000,665.000000,705.000000,688.871643,236009800
2018-01-17,705.000000,740.000000,690.000000,730.000000,713.299744,242283100
2018-01-18,750.000000,775.000000,730.000000,740.000000,723.070984,276688800
2018-01-19,745.000000,765.000000,735.000000,760.000000,742.613403,91891800
2018-01-22,765.000000,790.000000,765.000000,775.000000,757.270264,142992100
2018-01-23,780.000000,810.000000,775.000000,800.000000,781.698364,153083300
2018-01-24,805.000000,815.000000,780.000000,780.000000,762.155884,93794700
2018-01-25,810.000000,870.000000,810.000000,845.000000,825.668884,352356500
2018-01-26,860.000000,875.000000,855.000000,855.000000,835.440125,136492700
2018-01-29,875.000000,915.000000,865.000000,905.000000,884.296265,289138600
2018-01-30,920.000000,940.000000,885.000000,910.000000,889.181885,315950100
2018-01-31,900.000000,925.000000,890.000000,915.000000,894.067566,144940600
2018-02-01,920.000000,920.000000,900.000000,910.000000,889.181885,89292800
2018-02-02,920.000000,930.000000,905.000000,905.000000,884.296265,99715700
2018-02-05,880.000000,890.000000,860.000000,870.000000,850.096985,81427400
2018-02-06,845.000000,855.000000,790.000000,850.000000,830.554504,226942600
2018-02-07,865.000000,880.000000,845.000000,870.000000,850.096985,135418800
2018-02-08,870.000000,875.000000,850.000000,855.000000,835.440125,33518900
2018-02-09,835.000000,840.000000,825.000000,830.000000,811.012024,56923900
2018-02-12,840.000000,860.000000,835.000000,855.000000,835.440125,44170700
2018-02-13,870.000000,880.000000,860.000000,875.000000,854.982544,58777900
2018-02-14,885.000000,910.000000,880.000000,885.000000,864.753784,73143000
2018-02-15,910.000000,920.000000,900.000000,910.000000,889.181885,122690300
2018-02-16,910.000000,910.000000,910.000000,910.000000,889.181885,0
2018-02-19,910.000000,925.000000,900.000000,920.000000,898.953125,70904500
2018-02-20,910.000000,920.000000,900.000000,900.000000,879.410645,39191400
2018-02-21,895.000000,915.000000,890.000000,910.000000,889.181885,53100700
2018-02-22,905.000000,910.000000,895.000000,900.000000,879.410645,25720600
2018-02-23,910.000000,915.000000,880.000000,895.000000,874.525024,45745800
2018-02-26,895.000000,905.000000,885.000000,900.000000,879.410645,24513000
2018-02-27,905.000000,955.000000,900.000000,945.000000,923.381165,291118200
2018-02-28,945.000000,960.000000,940.000000,955.000000,933.152405,90085600
2018-03-01,955.000000,955.000000,925.000000,940.000000,918.495605,69385900
2018-03-02,925.000000,930.000000,910.000000,920.000000,898.953125,40085400
2018-03-05,920.000000,940.000000,905.000000,910.000000,889.181885,36938600
2018-03-06,920.000000,925.000000,890.000000,905.000000,884.296265,35601300
2018-03-07,905.000000,910.000000,850.000000,885.000000,864.753784,102570500
2018-03-08,885.000000,895.000000,860.000000,875.000000,854.982544,33177200
2018-03-09,870.000000,880.000000,845.000000,850.000000,830.554504,39720000
2018-03-12,880.000000,900.000000,880.000000,900.000000,879.410645,57585600
2018-03-13,900.000000,900.000000,870.000000,880.000000,859.868164,29402200
2018-03-14,880.000000,885.000000,865.000000,880.000000,859.868164,27065400
2018-03-15,865.000000,880.000000,855.000000,860.000000,840.325745,28052000
2018-03-16,860.000000,860.000000,840.000000,845.000000,825.668884,24534400
2018-03-19,845.000000,860.000000,820.000000,820.000000,801.240784,24939800
2018-03-20,810.000000,820.000000,795.000000,805.000000,786.583984,34026000
2018-03-21,805.000000,850.000000,805.000000,835.000000,815.897644,37710400
2018-03-22,835.000000,850.000000,820.000000,820.000000,801.240784,26026400
2018-03-23,795.000000,800.000000,780.000000,790.000000,771.927124,45850200
2018-03-26,800.000000,820.000000,785.000000,785.000000,767.041504,54393300
2018-03-27,800.000000,805.000000,765.000000,775.000000,757.270264,61345200
2018-03-28,765.000000,785.000000,765.000000,770.000000,752.384644,32011800
2018-03-29,770.000000,790.000000,770.000000,775.000000,757.270264,204176400
2018-03-30,775.000000,775.000000,775.000000,775.000000,757.270264,0
2018-04-02,785.000000,805.000000,785.000000,795.000000,776.812744,45249700
2018-04-03,790.000000,815.000000,790.000000,805.000000,786.583984,55993500
2018-04-04,810.000000,815.000000,775.000000,775.000000,757.270264,71182400
2018-04-05,800.000000,810.000000,790.000000,800.000000,781.698364,51596500
2018-04-06,795.000000,810.000000,795.000000,805.000000,786.583984,66940200
2018-04-09,805.000000,850.000000,800.000000,850.000000,830.554504,89643600
2018-04-10,855.000000,865.000000,845.000000,850.000000,830.554504,58705500
2018-04-11,850.000000,870.000000,835.000000,865.000000,845.211426,170456400
2018-04-12,880.000000,890.000000,855.000000,865.000000,845.211426,137906400
2018-04-13,875.000000,880.000000,860.000000,880.000000,859.868164,54329700
2018-04-16,880.000000,880.000000,880.000000,880.000000,859.868164,0
2018-04-17,880.000000,880.000000,880.000000,880.000000,859.868164,0
2018-04-18,870.000000,890.000000,860.000000,885.000000,864.753784,65244700
2018-04-19,885.000000,885.000000,885.000000,885.000000,864.753784,0
2018-04-20,885.000000,885.000000,885.000000,885.000000,866.702637,0
2018-04-23,900.000000,910.000000,885.000000,895.000000,876.495911,57180100
2018-04-24,885.000000,885.000000,850.000000,860.000000,842.219543,124908400
2018-04-25,860.000000,860.000000,860.000000,860.000000,842.219543,0
2018-04-26,860.000000,860.000000,860.000000,860.000000,842.219543,0
2018-04-27,860.000000,860.000000,860.000000,860.000000,842.219543,0
2018-04-30,825.000000,845.000000,815.000000,845.000000,827.529663,40924600
2018-05-01,845.000000,845.000000,845.000000,845.000000,827.529663,0
2018-05-02,845.000000,865.000000,830.000000,865.000000,847.116211,44583500
2018-05-03,860.000000,860.000000,825.000000,840.000000,822.633057,41029900
2018-05-04,840.000000,840.000000,820.000000,830.000000,812.839783,27663100
2018-05-07,830.000000,845.000000,810.000000,810.000000,793.253296,34347200
2018-05-08,815.000000,815.000000,785.000000,790.000000,773.666809,38955100
2018-05-09,800.000000,810.000000,775.000000,805.000000,788.356689,31952100
2018-05-10,805.000000,805.000000,805.000000,805.000000,788.356689,0
2018-05-11,815.000000,820.000000,800.000000,810.000000,793.253296,21166000
2018-05-14,805.000000,825.000000,785.000000,815.000000,798.149963,52437900
2018-05-15,825.000000,830.000000,805.000000,820.000000,803.046509,35206800
